Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
04/14/2014;08:19:49.0000000000;04/14/2014;08:19:49.0000000000;03/05/2015;22:38:24.6658147500;755;0;root;0;root;81296;/sbin/parted
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.5698147470;03/05/2015;22:38:24.5698147470;777;0;root;0;root;13;/sbin/ip6tables-restore
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.6698147510;755;0;root;0;root;10424;/sbin/raw
02/09/2021;19:11:50.9924405140;03/05/2015;22:38:24.6498147500;03/05/2015;22:38:24.6498147500;777;0;root;0;root;13;/sbin/mount.ntfs
02/09/2021;19:11:09.1184519990;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5618147470;755;0;root;0;root;32112;/sbin/getty
02/09/2021;19:11:50.9924405140;02/16/2015;14:25:43.0000000000;03/05/2015;22:54:13.2517362350;777;0;root;0;root;6;/sbin/mkfs.ext4
02/17/2014;05:04:33.0000000000;02/17/2014;05:04:33.0000000000;03/05/2015;22:38:24.4618147430;755;0;root;0;root;51768;/sbin/bridge
10/01/2012;16:22:47.0000000000;10/01/2012;16:22:47.0000000000;03/05/2015;22:38:24.6738147510;755;0;root;0;root;10488;/sbin/regdbdump
08/28/2013;01:42:42.0000000000;08/28/2013;01:42:42.0000000000;03/05/2015;22:38:24.5698147470;755;0;root;0;root;2382;/sbin/installkernel
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:24.5698147470;755;0;root;0;root;14616;/sbin/isosize
02/09/2021;19:11:08.2984519990;11/15/2013;16:55:11.0000000000;03/05/2015;22:38:24.5618147470;755;0;root;0;root;103056;/sbin/hdparm
02/09/2021;19:11:09.2784519990;03/05/2015;22:38:24.6938147520;03/05/2015;22:38:24.6938147520;777;0;root;0;root;7;/sbin/stop
02/09/2021;19:11:08.8104519990;02/18/2013;08:55:53.0000000000;03/05/2015;22:38:24.6778147510;755;0;root;0;root;10600;/sbin/setvtrgb
02/09/2021;19:11:50.9924405140;02/16/2015;14:25:43.0000000000;03/05/2015;22:54:13.2517362350;777;0;root;0;root;6;/sbin/mkfs.ext3
02/09/2021;19:11:07.8144519990;02/16/2015;14:25:48.0000000000;03/05/2015;22:54:13.2437402370;755;0;root;0;root;23072;/sbin/dumpe2fs
02/09/2021;19:11:08.2024519990;12/02/2009;03:57:18.0000000000;03/05/2015;22:38:24.6658147500;755;0;root;0;root;2251;/sbin/on_ac_power
05/19/2013;02:01:09.0000000000;05/19/2013;02:01:09.0000000000;03/05/2015;22:38:24.4378147420;755;0;root;0;root;52466;/sbin/MAKEDEV
05/24/2012;14:49:17.0000000000;05/24/2012;14:49:17.0000000000;03/05/2015;22:38:24.5738147470;755;0;root;0;root;107216;/sbin/iw
01/28/2021;21:42:57.0964400110;07/18/2014;05:46:51.0000000000;03/05/2015;22:38:24.7258147530;755;0;root;0;root;76040;/sbin/upstart-udev-bridge
08/05/2014;11:44:35.0000000000;08/05/2014;11:44:35.0000000000;03/05/2015;22:38:24.6898147510;755;0;root;0;root;33928;/sbin/slattach
