Access Date;Access Time;Modify Date;Modify Time;Create Date;Create Time;Permissions;UID;Username;GID;Groupname;Size;File
03/05/2015;22:38:27.7818148680;03/05/2015;22:38:27.7818148680;03/05/2015;22:38:27.7818148680;777;0;root;0;root;35;/usr/bin/gnome-text-editor
02/17/2014;17:43:45.0000000000;02/17/2014;17:43:45.0000000000;03/05/2015;22:38:31.3098150020;755;0;root;0;root;31552;/usr/bin/xmodmap
04/09/2014;10:06:31.0000000000;04/09/2014;10:06:31.0000000000;03/05/2015;22:38:31.0978149940;755;0;root;0;root;19400;/usr/bin/unity-webapps-runner
03/22/2014;15:05:20.0000000000;03/22/2014;15:05:20.0000000000;03/05/2015;22:38:28.1378148820;755;0;root;0;root;55968;/usr/bin/infocmp
03/05/2015;22:38:30.5938149750;03/05/2015;22:38:30.5938149750;03/05/2015;22:38:30.5938149750;777;0;root;0;root;24;/usr/bin/telnet
03/05/2015;22:38:30.5898149750;03/05/2015;22:38:30.5898149750;03/05/2015;22:38:30.5898149750;777;0;root;0;root;8;/usr/bin/tclsh
03/05/2015;22:42:26.8898239130;03/05/2015;22:38:28.0898148800;03/05/2015;22:38:28.0898148800;777;0;root;0;root;60;/usr/bin/gtk-update-icon-cache-3.0
02/09/2021;19:11:19.3153619970;01/22/2015;10:02:05.0000000000;03/05/2015;22:38:25.4098147790;755;0;root;0;root;14832;/usr/bin/compiz
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:28.1898148840;755;0;root;0;root;43680;/usr/bin/join
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1498148820;755;0;root;0;root;15704;/usr/bin/intel_gpu_time
03/31/2014;17:22:32.0000000000;03/31/2014;17:22:32.0000000000;03/05/2015;22:38:31.1738149970;755;0;root;0;root;18896;/usr/bin/vstp
03/05/2015;22:38:28.2818148870;03/05/2015;22:38:28.2818148870;03/05/2015;22:38:28.2818148870;777;0;root;0;root;9;/usr/bin/less
03/05/2015;22:54:15.0000000000;02/23/2015;10:57:18.0000000000;03/05/2015;22:54:22.8229485780;755;0;root;0;root;118352;/usr/bin/nmblookup
01/07/2014;18:43:58.0000000000;01/07/2014;18:43:58.0000000000;03/05/2015;22:38:28.8498149090;755;0;root;0;root;217;/usr/bin/pyhtmlizer
07/18/2014;05:49:02.0000000000;07/18/2014;05:49:02.0000000000;03/05/2015;22:38:31.2458149990;755;0;root;0;root;24667;/usr/bin/xdg-icon-resource
03/05/2015;22:38:28.3738148910;03/05/2015;22:38:28.3738148910;03/05/2015;22:38:28.3738148910;777;0;root;0;root;6;/usr/bin/mdel
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:29.6898149400;755;0;root;0;root;8594;/usr/bin/shasum
03/05/2015;23:03:41.0000000000;10/29/2012;05:54:45.0000000000;03/05/2015;23:03:42.1790081530;755;0;root;0;root;10104;/usr/bin/pure-statsdecode
06/17/2013;05:02:33.0000000000;06/17/2013;05:02:33.0000000000;03/05/2015;22:38:29.6658149400;755;0;root;0;root;1109;/usr/bin/sensible-editor
03/05/2015;22:38:28.1378148820;03/05/2015;22:38:28.1378148820;03/05/2015;22:38:28.1378148820;777;0;root;0;root;3;/usr/bin/infotocap
04/03/2014;14:41:25.0000000000;04/03/2014;14:41:25.0000000000;03/05/2015;22:38:24.9458147610;755;0;root;0;root;15008;/usr/bin/acpi_listen
09/04/2014;13:01:41.0000000000;09/04/2014;13:01:41.0000000000;03/05/2015;22:38:29.0058149150;755;0;root;0;root;2453;/usr/bin/quirks-handler
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:28.1418148820;755;0;root;0;root;4336;/usr/bin/instmodsh
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1538148820;755;0;root;0;root;10392;/usr/bin/intel_gtt
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:29.6698149400;755;0;root;0;root;14536;/usr/bin/setarch
02/17/2014;17:43:45.0000000000;02/17/2014;17:43:45.0000000000;03/05/2015;22:38:31.3178150020;755;0;root;0;root;10432;/usr/bin/xsetpointer
12/13/2013;06:11:18.0000000000;12/13/2013;06:11:18.0000000000;03/05/2015;22:38:28.0938148800;755;0;root;0;root;2910;/usr/bin/guild
04/28/2014;11:43:39.0000000000;04/28/2014;11:43:39.0000000000;03/05/2015;22:38:28.4178148920;755;0;root;0;root;18696;/usr/bin/msgcat
12/17/2013;14:43:59.0000000000;12/17/2013;14:43:59.0000000000;03/05/2015;22:38:28.0858148800;755;0;root;0;root;35920;/usr/bin/gst-launch-0.10
03/05/2015;22:38:28.2818148870;03/05/2015;22:38:28.2818148870;03/05/2015;22:38:28.2818148870;777;0;root;0;root;13;/usr/bin/lessecho
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;7;/usr/bin/x86_64-linux-gnu-objdump
01/21/2015;08:38:02.0000000000;01/21/2015;08:38:02.0000000000;03/05/2015;22:38:28.7538149050;755;0;root;0;root;39104;/usr/bin/pdfimages
03/05/2015;22:38:25.3738147770;03/05/2015;22:38:25.3738147770;03/05/2015;22:38:25.3738147770;777;0;root;0;root;9;/usr/bin/charmap
04/29/2014;16:34:08.0000000000;04/29/2014;16:34:08.0000000000;03/05/2015;22:38:25.7778147930;755;0;root;0;root;273336;/usr/bin/empathy
02/09/2021;19:12:23.1725224300;02/11/2014;13:45:34.0000000000;03/05/2015;22:38:28.7858149060;4755;0;root;0;root;23304;/usr/bin/pkexec
07/14/2013;14:21:44.0000000000;07/14/2013;14:21:44.0000000000;03/05/2015;22:38:28.7858149060;755;0;root;0;root;43696;/usr/bin/pkg-config
02/18/2013;08:55:53.0000000000;02/18/2013;08:55:53.0000000000;03/05/2015;22:38:29.7978149450;755;0;root;0;root;14624;/usr/bin/showkey
02/12/2015;13:53:38.0000000000;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:31.1738149970;2755;0;root;5;tty;19024;/usr/bin/wall
02/10/2015;15:08:18.0000000000;02/10/2015;15:08:18.0000000000;03/05/2015;22:38:28.7898149060;755;0;root;0;root;27192;/usr/bin/pmap
06/26/2014;09:30:22.0000000000;06/26/2014;09:30:22.0000000000;03/05/2015;22:38:27.8138148700;755;0;root;0;root;56096;/usr/bin/gpgsplit
10/01/2012;12:25:30.0000000000;10/01/2012;12:25:30.0000000000;03/05/2015;22:38:27.0538148410;755;0;root;0;root;6210;/usr/bin/geteltorito
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:29.0018149140;755;0;root;0;root;18784;/usr/bin/qpdldecode
05/15/2014;15:03:40.0000000000;05/15/2014;15:03:40.0000000000;03/05/2015;22:38:27.9178148730;755;0;root;0;root;230224;/usr/bin/grub-mkpasswd-pbkdf2
03/27/2014;14:52:37.0000000000;03/27/2014;14:52:37.0000000000;03/05/2015;22:38:24.9418147610;755;0;root;0;root;106296;/usr/bin/a2p
08/16/2013;03:50:30.0000000000;08/16/2013;03:50:30.0000000000;03/05/2015;22:38:31.2578150000;755;0;root;0;root;32208;/usr/bin/xdpyinfo
03/05/2015;22:43:29.6938262890;02/12/2015;13:53:38.0000000000;03/05/2015;22:38:27.0578148410;755;0;root;0;root;14616;/usr/bin/getopt
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:28.8378149080;755;0;root;0;root;2472;/usr/bin/ptardiff
05/12/2014;12:04:51.0000000000;05/12/2014;12:04:51.0000000000;03/05/2015;22:38:29.9498149500;2755;0;root;111;ssh;284784;/usr/bin/ssh-agent
03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;777;0;root;0;root;23;/usr/bin/lzcmp
03/05/2015;22:42:56.8538250470;06/09/2014;13:23:20.0000000000;03/05/2015;22:38:25.6898147890;755;0;root;0;root;68496;/usr/bin/dpkg-trigger
02/07/2015;10:59:08.0000000000;02/07/2015;10:59:08.0000000000;03/05/2015;22:38:24.9818147620;755;0;root;0;root;12566;/usr/bin/apport-cli
01/06/2014;09:02:02.0000000000;01/06/2014;09:02:02.0000000000;03/05/2015;22:38:25.8818147960;755;0;root;0;root;11568;/usr/bin/fstobdf
01/08/2015;17:41:00.0000000000;01/08/2015;17:41:00.0000000000;03/05/2015;22:38:28.2018148840;755;0;root;0;root;2513;/usr/bin/landscape-client-ui-install
03/05/2015;22:38:31.1298149950;03/05/2015;22:38:31.1298149950;03/05/2015;22:38:31.1298149950;777;0;root;0;root;26;/usr/bin/updatedb
03/05/2015;22:38:28.7378149040;03/05/2015;22:38:28.7378149040;03/05/2015;22:38:28.7378149040;777;0;root;0;root;5;/usr/bin/paplay
05/07/2014;17:51:46.0000000000;05/07/2014;17:51:46.0000000000;03/05/2015;22:38:30.6978149790;755;0;root;0;root;14680;/usr/bin/tracepath
03/05/2015;22:41:07.4018209060;12/21/2013;09:14:03.0000000000;03/05/2015;22:38:28.8498149090;755;0;root;0;root;11894;/usr/bin/pycompile
12/03/2012;18:37:50.0000000000;12/03/2012;18:37:50.0000000000;03/05/2015;22:38:28.3538148900;2755;0;root;8;mail;14592;/usr/bin/mail-lock
08/16/2013;03:50:30.0000000000;08/16/2013;03:50:30.0000000000;03/05/2015;22:38:31.3138150020;755;0;root;0;root;37808;/usr/bin/xprop
08/16/2013;03:50:30.0000000000;08/16/2013;03:50:30.0000000000;03/05/2015;22:38:31.3018150010;755;0;root;0;root;14640;/usr/bin/xkill
04/07/2014;10:31:41.0000000000;04/07/2014;10:31:41.0000000000;03/05/2015;22:38:28.3738148910;755;0;root;0;root;35920;/usr/bin/mc-tool
03/05/2015;22:42:22.8658237610;01/29/2014;08:39:45.0000000000;03/05/2015;22:38:25.4018147780;755;0;root;0;root;118756;/usr/bin/ckbcomp
03/27/2014;14:19:34.0000000000;03/27/2014;14:19:34.0000000000;03/05/2015;22:38:26.1178148050;755;0;root;0;root;581360;/usr/bin/gedit
02/09/2021;19:11:19.6113619970;07/03/2013;05:12:02.0000000000;03/05/2015;22:38:31.2498150000;755;0;root;0;root;19200;/usr/bin/xdg-user-dirs-gtk-update
03/05/2015;22:38:29.6778149400;03/05/2015;22:38:29.6778149400;03/05/2015;22:38:29.6778149400;777;0;root;0;root;6;/usr/bin/sg
10/27/2014;12:57:34.0000000000;10/27/2014;12:57:34.0000000000;03/05/2015;22:38:28.8458149090;755;0;root;0;root;8115;/usr/bin/purple-remote
01/22/2014;12:12:36.0000000000;01/22/2014;12:12:36.0000000000;03/05/2015;22:38:27.8298148700;755;0;root;0;root;137432;/usr/bin/grops
03/05/2015;22:38:25.4098147790;03/05/2015;22:38:25.4098147790;03/05/2015;22:38:25.4098147790;777;0;root;0;root;9;/usr/bin/combinediff
10/10/2013;07:49:18.0000000000;10/10/2013;07:49:18.0000000000;03/05/2015;22:38:31.1378149950;755;0;root;0;root;2496;/usr/bin/uz
10/10/2013;12:45:00.0000000000;10/10/2013;12:45:00.0000000000;03/05/2015;22:38:30.5778149740;755;0;root;0;root;43552;/usr/bin/t1disasm
03/05/2015;22:41:36.0098219890;10/28/2014;16:56:31.0000000000;03/05/2015;22:38:24.9978147630;755;0;root;0;root;27264;/usr/bin/apt-cdrom
03/27/2014;14:18:46.0000000000;03/27/2014;14:18:46.0000000000;03/05/2015;22:38:25.9138147980;755;0;root;0;root;52480;/usr/bin/gconf-merge-tree
01/29/2015;14:16:06.0000000000;01/29/2015;14:16:06.0000000000;03/05/2015;22:38:30.3258149650;755;0;root;0;root;95;/usr/bin/system-config-printer
02/11/2014;13:45:34.0000000000;02/11/2014;13:45:34.0000000000;03/05/2015;22:38:28.7858149060;755;0;root;0;root;10624;/usr/bin/pkttyagent
08/16/2013;03:50:30.0000000000;08/16/2013;03:50:30.0000000000;03/05/2015;22:38:31.3058150020;755;0;root;0;root;18784;/usr/bin/xlsfonts
03/05/2015;22:38:31.2258149990;03/05/2015;22:38:31.2258149990;03/05/2015;22:38:31.2258149990;777;0;root;0;root;7;/usr/bin/wish
04/15/2014;15:32:23.0000000000;04/15/2014;15:32:23.0000000000;03/05/2015;22:38:28.0978148800;755;0;root;0;root;10576;/usr/bin/gvfs-mkdir
02/16/2014;21:42:54.0000000000;02/16/2014;21:42:54.0000000000;03/05/2015;22:38:25.8218147940;755;0;root;0;root;19184;/usr/bin/faillog
05/12/2014;12:04:51.0000000000;05/12/2014;12:04:51.0000000000;03/05/2015;22:38:29.9418149500;755;0;root;0;root;325728;/usr/bin/ssh-add
02/17/2015;14:33:51.0000000000;02/17/2015;14:33:51.0000000000;03/05/2015;22:38:31.3738150040;755;0;root;0;root;2953;/usr/bin/zipgrep
07/01/2014;11:35:00.0000000000;07/01/2014;11:35:00.0000000000;03/05/2015;22:38:28.8298149080;755;0;root;0;root;215;/usr/bin/ps2pdf13
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:25.7818147930;755;0;root;0;root;39221;/usr/bin/enc2xs
03/05/2015;22:38:29.0058149150;03/05/2015;22:38:29.0058149150;03/05/2015;22:38:29.0058149150;777;0;root;0;root;9;/usr/bin/qtpaths
09/04/2014;13:01:41.0000000000;09/04/2014;13:01:41.0000000000;03/05/2015;22:38:28.6258149000;755;0;root;0;root;270;/usr/bin/nvidia-detector
03/27/2014;14:52:36.0000000000;03/27/2014;14:52:36.0000000000;03/05/2015;22:38:28.7698149060;755;0;root;0;root;10416;/usr/bin/perl5.18.2
02/11/2014;13:45:34.0000000000;02/11/2014;13:45:34.0000000000;03/05/2015;22:38:28.7858149060;755;0;root;0;root;19048;/usr/bin/pkcheck
02/09/2021;19:11:30.9798479970;01/15/2014;02:47:24.0000000000;03/05/2015;22:38:31.3578150040;755;0;root;0;root;201736;/usr/bin/zeitgeist-daemon
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1498148820;755;0;root;0;root;15640;/usr/bin/intel_backlight
10/01/2012;12:25:41.0000000000;10/01/2012;12:25:41.0000000000;03/05/2015;22:38:27.0538148410;755;0;root;0;root;601024;/usr/bin/genisoimage
01/28/2021;21:57:15.7334453010;03/22/2014;19:57:08.0000000000;03/05/2015;22:38:28.9058149110;755;0;root;0;root;3349512;/usr/bin/python2.7
03/05/2015;22:38:25.9138147980;03/05/2015;22:38:25.9138147980;03/05/2015;22:38:25.9138147980;777;0;root;0;root;27;/usr/bin/gconftool
03/05/2015;22:42:26.4698238970;06/09/2014;13:23:03.0000000000;03/05/2015;22:38:25.6818147890;755;0;root;0;root;17222;/usr/bin/dpkg-maintscript-helper
01/28/2015;17:48:13.0000000000;01/28/2015;17:48:13.0000000000;03/05/2015;22:38:28.7538149050;755;0;root;0;root;14624;/usr/bin/pax11publish
06/25/2014;19:33:25.0000000000;06/25/2014;19:33:25.0000000000;03/05/2015;22:38:28.1538148820;755;0;root;0;root;23120;/usr/bin/intel_l3_parity
02/12/2014;10:14:45.0000000000;02/12/2014;10:14:45.0000000000;03/05/2015;22:38:31.3498150030;755;0;root;0;root;5421;/usr/bin/xzgrep
02/09/2021;19:11:09.2784519990;08/28/2013;01:42:42.0000000000;03/05/2015;22:38:29.2498149240;755;0;root;0;root;10469;/usr/bin/savelog
09/23/2014;12:43:52.0000000000;09/23/2014;12:43:52.0000000000;03/05/2015;22:38:31.3778150040;755;0;root;0;root;47424;/usr/bin/zsoelim
01/06/2014;09:01:54.0000000000;01/06/2014;09:01:54.0000000000;03/05/2015;22:38:31.2458149990;755;0;root;0;root;11408;/usr/bin/xcutsel
03/05/2015;22:38:28.9978149140;03/05/2015;22:38:28.9978149140;03/05/2015;22:38:28.9978149140;777;0;root;0;root;9;/usr/bin/qdbus
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:27.6658148640;755;0;root;0;root;14616;/usr/bin/gipddecode
03/12/2015;13:37:39.0704513890;11/29/2012;10:32:48.0000000000;03/05/2015;22:38:28.1938148840;755;0;root;0;root;23672;/usr/bin/killall
02/02/2021;19:54:02.3361758710;02/10/2015;15:08:18.0000000000;03/05/2015;22:38:31.1738149970;755;0;root;0;root;18872;/usr/bin/w.procps
04/07/2014;06:21:24.0000000000;04/07/2014;06:21:24.0000000000;03/05/2015;22:38:28.7298149040;755;0;root;0;root;456;/usr/bin/onboard
03/05/2015;22:38:28.3738148910;03/05/2015;22:38:28.3738148910;03/05/2015;22:38:28.3738148910;777;0;root;0;root;6;/usr/bin/mdir
02/12/2015;18:13:04.0000000000;02/12/2015;18:13:04.0000000000;03/05/2015;22:38:25.6338147870;755;0;root;0;root;14552;/usr/bin/cvt
03/27/2014;14:52:35.0000000000;03/27/2014;14:52:35.0000000000;03/05/2015;22:38:28.7698149060;755;0;root;0;root;125;/usr/bin/perldoc
12/04/2013;13:14:52.0000000000;12/04/2013;13:14:52.0000000000;03/05/2015;22:38:28.4738148940;755;0;root;0;root;27776;/usr/bin/nautilus-sendto
02/09/2021;19:11:19.0193619970;01/28/2015;17:47:16.0000000000;03/05/2015;22:38:30.2938149630;755;0;root;0;root;1222;/usr/bin/start-pulseaudio-x11
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;23;/usr/bin/hp-align
01/06/2014;09:01:54.0000000000;01/06/2014;09:01:54.0000000000;03/05/2015;22:38:31.3418150030;755;0;root;0;root;23464;/usr/bin/xwud
08/16/2013;03:50:30.0000000000;08/16/2013;03:50:30.0000000000;03/05/2015;22:38:25.7698147920;755;0;root;0;root;58640;/usr/bin/editres
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;7;/usr/bin/x86_64-linux-gnu-gcc
03/05/2015;22:38:25.3738147770;03/05/2015;22:38:25.3738147770;03/05/2015;22:38:25.3738147770;777;0;root;0;root;10;/usr/bin/chacl
05/13/2014;14:52:21.0000000000;05/13/2014;14:52:21.0000000000;03/05/2015;22:38:28.0858148800;755;0;root;0;root;10664;/usr/bin/gst-typefind-1.0
03/05/2015;22:38:30.7018149790;03/05/2015;22:38:30.7018149790;03/05/2015;22:38:30.7018149790;777;0;root;0;root;29;/usr/bin/traceroute6
10/07/2014;15:22:08.0000000000;10/07/2014;15:22:08.0000000000;03/05/2015;22:38:25.0658147660;755;0;root;0;root;6965;/usr/bin/bashbug
01/28/2015;14:20:47.0000000000;01/28/2015;14:20:47.0000000000;03/05/2015;22:38:31.3178150020;755;0;root;0;root;44392;/usr/bin/xsetwacom
04/15/2014;15:32:23.0000000000;04/15/2014;15:32:23.0000000000;03/05/2015;22:38:28.1018148800;755;0;root;0;root;10704;/usr/bin/gvfs-set-attribute
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:25.8618147960;755;0;root;0;root;33128;/usr/bin/foo2lava
03/05/2015;22:55:35.0000000000;02/19/2014;08:35:19.0000000000;03/05/2015;22:55:37.7614632580;755;0;root;0;root;466656;/usr/bin/nping
03/05/2015;22:38:25.3658147770;03/05/2015;22:38:25.3658147770;03/05/2015;22:38:25.3658147770;777;0;root;0;root;3;/usr/bin/captoinfo
12/17/2013;14:43:59.0000000000;12/17/2013;14:43:59.0000000000;03/05/2015;22:38:28.0858148800;755;0;root;0;root;10680;/usr/bin/gst-typefind-0.10
03/05/2015;22:38:28.8498149090;03/05/2015;22:38:28.8498149090;03/05/2015;22:38:28.8498149090;777;0;root;0;root;8;/usr/bin/pydoc
01/08/2014;11:39:57.0000000000;01/08/2014;11:39:57.0000000000;03/05/2015;22:38:29.6658149400;755;0;root;0;root;819904;/usr/bin/seahorse
01/28/2015;16:19:04.0000000000;01/28/2015;16:19:04.0000000000;03/05/2015;22:38:25.0738147660;755;0;root;0;root;1197;/usr/bin/bluez-test-serial
07/18/2014;05:49:02.0000000000;07/18/2014;05:49:02.0000000000;03/05/2015;22:38:31.2458149990;755;0;root;0;root;21469;/usr/bin/xdg-email
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;24;/usr/bin/hp-levels
02/09/2021;19:11:18.9313619970;01/06/2014;09:06:13.0000000000;03/05/2015;22:38:29.6738149400;755;0;root;0;root;20592;/usr/bin/setxkbmap
03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;03/05/2015;22:38:28.1138148810;777;0;root;0;root;25;/usr/bin/hp-makeuri
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:29.8178149450;755;0;root;0;root;47840;/usr/bin/shuf
07/01/2014;11:35:00.0000000000;07/01/2014;11:35:00.0000000000;03/05/2015;22:38:28.8258149080;755;0;root;0;root;395;/usr/bin/printafm
01/21/2015;08:38:02.0000000000;01/21/2015;08:38:02.0000000000;03/05/2015;22:38:28.7538149050;755;0;root;0;root;14528;/usr/bin/pdffonts
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:25.6938147890;755;0;root;0;root;109536;/usr/bin/du
04/11/2014;04:59:40.0000000000;04/11/2014;04:59:40.0000000000;03/05/2015;22:38:31.1138149940;755;0;root;0;root;48192;/usr/bin/update-mime-database.real
10/29/2013;01:19:18.0000000000;10/29/2013;01:19:18.0000000000;03/05/2015;22:38:29.0418149160;755;0;root;0;root;18808;/usr/bin/resize
05/15/2014;15:03:40.0000000000;05/15/2014;15:03:40.0000000000;03/05/2015;22:38:27.9898148760;755;0;root;0;root;652416;/usr/bin/grub-render-label
03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;03/05/2015;22:38:28.3538148900;777;0;root;0;root;24;/usr/bin/lzgrep
09/25/2014;13:56:52.0000000000;09/25/2014;13:56:52.0000000000;03/05/2015;22:38:27.8218148700;755;0;root;0;root;14816;/usr/bin/gresource
03/05/2015;22:38:30.8738149850;03/05/2015;22:38:30.8738149850;03/05/2015;22:38:30.8738149850;777;0;root;0;root;9;/usr/bin/uic
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:28.8378149080;755;0;root;0;root;36607;/usr/bin/pstruct
02/18/2014;18:04:38.0000000000;02/18/2014;18:04:38.0000000000;03/05/2015;22:38:25.8578147960;755;0;root;0;root;36176;/usr/bin/foo2hiperc
04/09/2014;11:23:48.0000000000;04/09/2014;11:23:48.0000000000;03/05/2015;22:38:28.5338148970;755;0;root;0;root;174080;/usr/bin/nmcli
04/10/2014;08:13:26.0000000000;04/10/2014;08:13:26.0000000000;03/05/2015;22:38:27.7098148660;755;0;root;0;root;44624;/usr/bin/gnome-disk-image-mounter
03/05/2015;22:38:30.8738149850;03/05/2015;22:38:30.8738149850;03/05/2015;22:38:30.8738149850;777;0;root;0;root;9;/usr/bin/uic3
03/27/2014;14:52:03.0000000000;03/27/2014;14:52:03.0000000000;03/05/2015;22:38:29.2458149240;755;0;root;0;root;53329;/usr/bin/s2p
03/05/2015;22:54:15.0000000000;02/25/2015;15:32:05.0000000000;03/05/2015;22:54:18.1892664130;755;0;root;0;root;38992;/usr/bin/ippfind
04/28/2014;11:43:39.0000000000;04/28/2014;11:43:39.0000000000;03/05/2015;22:38:31.2858150010;755;0;root;0;root;263304;/usr/bin/xgettext
10/21/2013;09:20:56.0000000000;10/21/2013;09:20:56.0000000000;03/05/2015;22:38:25.6618147880;755;0;root;0;root;208104;/usr/bin/dialog
03/27/2014;14:18:31.0000000000;03/27/2014;14:18:31.0000000000;03/05/2015;22:38:31.1138149940;755;0;root;0;root;5602;/usr/bin/update-gconf-defaults
10/21/2013;10:23:27.0000000000;10/21/2013;10:23:27.0000000000;03/05/2015;22:38:31.3698150040;755;0;root;0;root;86096;/usr/bin/zipcloak
03/31/2014;17:21:42.0000000000;03/31/2014;17:21:42.0000000000;03/05/2015;22:38:28.7818149060;755;0;root;0;root;1021;/usr/bin/pilfont.py
04/07/2014;05:29:40.0000000000;04/07/2014;05:29:40.0000000000;03/05/2015;22:38:26.1058148050;755;0;root;0;root;9228;/usr/bin/gdialog
03/23/2014;05:05:05.0000000000;03/23/2014;05:05:05.0000000000;03/05/2015;22:38:25.6818147890;755;0;root;0;root;6703;/usr/bin/dpkg-log-summary
02/09/2021;19:11:34.8537839960;04/11/2014;04:14:47.0000000000;03/05/2015;22:38:30.5938149750;755;0;root;0;root;36024;/usr/bin/telepathy-indicator
01/06/2014;09:01:54.0000000000;01/06/2014;09:01:54.0000000000;03/05/2015;22:38:30.8418149840;755;0;root;0;root;15736;/usr/bin/transset
03/23/2014;05:05:05.0000000000;03/23/2014;05:05:05.0000000000;03/05/2015;22:38:31.2578150000;755;0;root;0;root;7312;/usr/bin/xedid
03/05/2015;22:38:28.4018148920;03/05/2015;22:38:28.4018148920;03/05/2015;22:38:28.4018148920;777;0;root;0;root;6;/usr/bin/mmount
01/28/2015;14:20:47.0000000000;01/28/2015;14:20:47.0000000000;03/05/2015;22:38:28.1698148830;755;0;root;0;root;18760;/usr/bin/isdv4-serial-debugger
03/05/2015;23:02:31.0000000000;02/27/2014;10:42:29.0000000000;03/05/2015;23:02:35.0181770740;755;0;root;0;root;2118;/usr/bin/ssh-import-id-gh
03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;03/05/2015;22:38:31.2378149990;777;0;root;0;root;10;/usr/bin/x86_64-linux-gnu-gcc-nm-4.8
03/05/2015;22:38:29.6658149400;03/05/2015;22:38:29.6658149400;03/05/2015;22:38:29.6658149400;777;0;root;0;root;15;/usr/bin/service
01/28/2015;14:17:34.0000000000;01/28/2015;14:17:34.0000000000;03/05/2015;22:38:31.1738149970;755;0;root;0;root;10576;/usr/bin/vmwarectrl
03/27/2014;14:02:57.0000000000;03/27/2014;14:02:57.0000000000;03/05/2015;22:38:28.1138148810;755;0;root;0;root;27392;/usr/bin/ibus
03/05/2015;22:54:15.0000000000;02/25/2015;15:32:05.0000000000;03/05/2015;22:54:17.9293964030;755;0;root;0;root;14336;/usr/bin/lpr
12/15/2013;17:32:20.0000000000;12/15/2013;17:32:20.0000000000;03/05/2015;22:38:27.7818148680;755;0;root;0;root;1394;/usr/bin/gnome-terminal.wrapper
12/03/2012;18:37:50.0000000000;12/03/2012;18:37:50.0000000000;03/05/2015;22:38:28.3538148900;2755;0;root;8;mail;14592;/usr/bin/mail-unlock
03/05/2015;22:54:37.7514811110;02/25/2015;11:57:32.0000000000;03/05/2015;22:54:03.3366958820;755;0;root;0;root;27856;/usr/bin/getent
01/13/2015;22:50:14.0000000000;01/13/2015;22:50:14.0000000000;03/05/2015;22:38:28.8418149080;755;0;root;0;root;64352;/usr/bin/ptx
03/05/2015;22:38:25.0498147650;03/05/2015;22:38:25.0498147650;03/05/2015;22:38:25.0498147650;777;0;root;0;root;13;/usr/bin/avahi-publish-address
03/27/2014;14:02:50.0000000000;03/27/2014;14:02:50.0000000000;03/05/2015;22:38:28.1218148810;755;0;root;0;root;1155;/usr/bin/ibus-setup
02/09/2021;19:11:21.7633619970;03/05/2015;22:38:29.8738149470;03/05/2015;22:38:29.8738149470;777;0;root;0;root;40;/usr/bin/software-center
03/05/2015;22:41:14.9378211910;12/21/2013;09:14:03.0000000000;03/05/2015;22:38:28.8498149090;755;0;root;0;root;4123;/usr/bin/pyclean
02/02/2021;19:45:16.9601778810;10/28/2014;16:56:31.0000000000;03/05/2015;22:38:25.0138147640;755;0;root;0;root;134968;/usr/bin/apt-get
